VPH_HMICRO,VPH_PC,PDER_IMSS,VPH_CEL,VPH_AUTOM,VPH_REFRI,pobreza_m
0.15895358418017028,0.08129634715737435,0.760127712166987,0.2518538862949739,0.18229881900576764,0.28034880527327655,29.5
0.1661030279197798,0.06669288242233583,0.40353912701533623,0.25591820684231226,0.18552890287062523,0.27581596539520253,26.5
0.18542829012143092,0.03807023301608139,0.37282573022645227,0.26649163111256974,0.20741713160485722,0.2842139809648835,25.2
0.13859574828491572,0.06765478106208181,0.5604302532396036,0.23750317608198526,0.1318539849241975,0.2556110781739646,28.3
0.16920481986190827,0.09486827895011467,0.7359390357849264,0.2575810894441141,0.178572728706816,0.27728767488987854,20.5
0.11884350310976635,0.03294671373340057,0.4994116658261893,0.22390317700453857,0.15036140527819802,0.264750378214826,34.0
0.19659160073037127,0.06999391357273281,0.5209981740718198,0.2684114424832623,0.2172854534388314,0.30432136335970783,20.8
0.16714697406340057,0.05302593659942363,0.315850144092219,0.2622478386167147,0.2069164265129683,0.26685878962536025,18.3
0.18627657335297831,0.035045253630814566,0.5211534413807619,0.2603662386865923,0.19595874552725742,0.2705746158703431,20.3
0.17929292929292928,0.059343434343434344,0.17234848484848486,0.2702020202020202,0.22601010101010102,0.3005050505050505,27.5
0.19047619047619047,0.06462585034013606,0.4064625850340136,0.27380952380952384,0.19444444444444445,0.30612244897959184,15.6
0.14404624082070697,0.06886265495998715,0.5783313756475151,0.2362828194055959,0.11704707741450265,0.2511048953412711,25.5
0.19394749339149656,0.1273203306563116,0.7335375770641854,0.2704590440889091,0.19985207038423877,0.2875844186408126,20.4
0.2010595358224016,0.10494450050454086,0.5934661957618567,0.26198284561049445,0.22313319878910193,0.2899848637739657,20.8
0.1681488824046798,0.08220363829282254,0.6443659513870468,0.24971030477333966,0.1772934787161266,0.27599927401678137,26.9
0.16852729775194983,0.07248814803486772,0.6739562624254473,0.27618901972778714,0.20018351429882245,0.2948463067747362,16.1
0.17646171028404117,0.09626007425518428,0.721935464396752,0.26100999124634006,0.19976455673277188,0.2757101029309668,22.9
0.12207010993569799,0.05911636589919104,0.5358846712300352,0.21841941505911636,0.18574984443061607,0.2309686786973657,29.6
0.13979582658751574,0.08218654434250765,0.5699991005576542,0.2438388199316424,0.14753103076092822,0.27023745277927685,26.8
0.19834171737737272,0.12888553653155785,0.6790848820657075,0.2745977643809513,0.19475179637831982,0.2856397488756685,20.9
0.17258413090460017,0.03735720901512812,0.561901821549861,0.2522383451682618,0.19110836677987034,0.29083050324174126,25.6
0.1702592377477647,0.11203913516520374,0.7413348821609417,0.26281259458619305,0.1656045744950631,0.2687270436753025,15.4
0.2101186526978445,0.12880529539738625,0.6906080757896036,0.28294579623829286,0.20768079492678712,0.3053802595238463,19.4
0.15459328207203563,0.06434641845406718,0.5580736543909348,0.2743828409550789,0.17927964386887899,0.28733306353702953,14.7
0.1896567790735467,0.1340973091897568,0.6983469665597676,0.2546587450764696,0.1835076219546842,0.26764572854613516,16.1
0.2054606405751444,0.1030332404378206,0.6666262773133003,0.28175612908437336,0.21018619491901935,0.3011834080536371,21.2
0.21876478939895883,0.11684808329389494,0.6825840037860861,0.27290582110743017,0.20823473734027448,0.30421202082347376,21.1
0.12715630288694688,0.05755089518116408,0.5054185924525687,0.22851119842440198,0.11774428202412882,0.24876040419235756,34.3
0.1737841043890866,0.07621589561091341,0.6198102016607354,0.23354092526690393,0.21456109134045076,0.2634934756820878,23.6
0.1926356180498524,0.13756575588751027,0.6344458193682996,0.2762704481388587,0.17030636139657737,0.2888459148114443,23.3
0.10928342772716079,0.025757202659443486,0.5236148731839448,0.21206599359763606,0.10263481901009604,0.24186161044077814,36.4
0.1989334195216548,0.05833872010342599,0.56060116354234,0.26260504201680673,0.21751777634130576,0.28248222365869424,24.1
0.2021317091739627,0.0784164446136277,0.4706509326227636,0.2595355919299581,0.21545489151122954,0.2883136657784545,30.5
0.08061246651704916,0.05835082892926953,0.29128357344530514,0.2579092159559835,0.12332585245782958,0.26587272858901034,34.3
0.1697888543629973,0.15262212826651725,0.49941419183943764,0.2954701747236514,0.18393102745657378,0.3041044776119403,22.7
0.09616361202160566,0.08388347721711832,0.2937075850607082,0.24306357047227736,0.13240385947093855,0.25123493836849636,38.5
0.10726112204252052,0.07817824062964918,0.3665594855305466,0.2586264817392139,0.13356049335316983,0.27033642078994097,38.0
0.12649118879329643,0.09764288227204401,0.5339175488534237,0.25563693350817157,0.16084050276649503,0.26986919116000896,27.2
0.0837631157744976,0.0529966210208074,0.11275120042681842,0.23599502045171616,0.1296460963898275,0.26853992530677573,35.4
0.12382806978972,0.12212154048295826,0.5811046374672174,0.2888065287832865,0.15135763305432104,0.2960618957132612,23.1
0.08014856807741179,0.06069787899521063,0.5671977323819763,0.23419020623594958,0.14847033525559575,0.2491447561333203,24.9
0.07579209836206525,0.06445122737629509,0.3904475302007652,0.25004943897510856,0.11119900262241521,0.2504363526933494,32.4
0.18435250597614883,0.17611944284932093,0.5489643567794233,0.3110602155419933,0.20556616498177108,0.3154071126186883,18.5
0.030843614538179392,0.01772813159942203,0.06863398910748027,0.1991775036123152,0.03673446704457041,0.17861509392019562,55.4
0.04365884740642847,0.03129277387076981,0.14150186435078113,0.20248265445792232,0.03959975456647945,0.20196346816444047,49.4
0.04516896538904792,0.02111602661808989,0.1242797130004833,0.195732183352541,0.05316182757723335,0.23186735566377933,46.2
0.012748893805309735,0.011172566371681417,0.11106194690265486,0.09571349557522124,0.02361725663716814,0.07726769911504425,50.0
0.008159268929503917,0.005589099216710183,0.017297650130548303,0.07490208877284596,0.009056788511749347,0.09636096605744125,52.2
0.04619505278084134,0.017015913029777847,0.024011343942019852,0.16568457538994802,0.04569087757995904,0.1664723491413266,60.1
0.0019498360365151112,0.0026588673225206062,0.03943986528405566,0.09066737569795268,0.03651511122928299,0.021714083133918285,51.4
0.02629354869001784,0.018530691457726862,0.02275644035433687,0.15344163771246128,0.0439790903684227,0.15090618837449526,55.6
0.055330010939589155,0.04387990762124711,0.1935577974960496,0.25037073052145375,0.06821441594748998,0.2557675945058952,47.0
0.040597420230821454,0.008961303462321792,0.054582484725050916,0.15220638153428379,0.03475899524779362,0.12138492871690428,65.1
0.02549982636305006,0.011013543682095549,0.04068065684377636,0.13265862975641216,0.029815944833060475,0.12278612888822742,63.0
0.05798985022898873,0.054524074761727936,0.15824978338903328,0.21466146800346578,0.062275652927342495,0.18947270701819532,40.6
0.0239647908112605,0.021307999892654913,0.07833507769100717,0.13203445777312617,0.029627244183238064,0.11123634704666828,43.6
0.0070448646644419724,0.005644131339348247,0.0541754212499485,0.10369546409590903,0.011288262678696493,0.08087175050467597,48.7
0.046855044699872284,0.03348499361430396,0.1522389846743295,0.20318486590038315,0.044679916985951466,0.17235392720306514,47.0
0.03189738350644191,0.019637890913218683,0.05692718088427266,0.18287076451557976,0.03876496963505307,0.22282762926386288,47.7
0.03807913195469094,0.03506004131387193,0.10472612534901142,0.1825074342269539,0.05595532653848773,0.1847660772251606,53.6
0.03,0.018787878787878787,0.02484848484848485,0.17555555555555555,0.025555555555555557,0.1408080808080808,57.2
0.08235145446448988,0.0664046985762255,0.09961607432993537,0.22138911287896113,0.10291374309475382,0.20834286126924143,50.1
0.028685897435897435,0.01704727564102564,0.013541666666666667,0.16872996794871795,0.05248397435897436,0.17159455128205128,52.9
0.035328046142754144,0.030731795241528477,0.04690879596250901,0.1695205479452055,0.03591384282624369,0.1857876712328767,55.7
0.0014145562400182524,0.0016883413187314626,0.019210586356376912,0.07387634040611453,0.007529089664613279,0.016974674880219028,22.4
0.0041385938587974545,0.0018143124736434337,0.018741357498014064,0.0997283434836761,0.02269361656222111,0.01760373454156737,44.0
0.0010966515572452113,0.0011697616610615586,0.0060681386167568355,0.08319929814300336,0.006360579032022226,0.012721158064044452,31.1
0.014186295503211991,0.016862955032119913,0.08150428265524626,0.08618843683083512,0.013383297644539615,0.12259100642398287,57.3
0.002364315720588546,0.0017943467522323784,0.036942433134196026,0.06649637964155285,0.009942792003546473,0.01908340545903612,29.2
0.06677671202319875,0.058175329020745035,0.20082980147222843,0.2269373187597591,0.06701762212803926,0.21852331028329244,43.1
0.0341130604288499,0.014619883040935672,0.09730344379467186,0.20110461338531513,0.028752436647173488,0.19736842105263158,62.0
0.05534987041836357,0.019252128841169936,0.14735283228433912,0.2117734172528693,0.029248426508700482,0.21455016660496112,51.5
0.03569389696887318,0.018105205926328666,0.01799646595079516,0.17069457659372025,0.045616419736305557,0.16544787277422862,55.3
0.003963223616150136,0.004684472031589224,0.014031560082178608,0.06716352668619137,0.010104763153676909,0.04457169500662966,43.7
0.03848394614189539,0.025666752977731744,0.11049974106680477,0.17403547384774729,0.038969445882962195,0.18549326773692387,50.4
0.00841959972394755,0.005659075224292615,0.004830917874396135,0.08585231193926846,0.011456176673567978,0.11442374051069704,54.0
0.060509042362510354,0.027998566077852085,0.03336341273471204,0.19175000309034945,0.06798768804776444,0.19966129769954385,50.8
0.04080791426215993,0.019442154438032426,0.15093432261610332,0.18734542456718878,0.05152514427040396,0.19936795823028305,49.6
0.032593169718218414,0.015192832099727308,0.020386962732112712,0.16452408778080768,0.03856641994546163,0.1086871834826646,76.2
0.03922054330773677,0.030963586821897447,0.11581757630803953,0.186689786144827,0.05265185919136873,0.20168992376076844,42.8
0.004004352557127312,0.0026115342763873774,0.06724700761697497,0.0966702937976061,0.011969532100108813,0.02089227421109902,47.4
0.010719535367296454,0.004338005951313949,0.04298569533574732,0.07284981895099128,0.008962822213458574,0.0890546015129244,36.1
0.054806355884452124,0.039743059990233275,0.2509297171406033,0.21524360467300252,0.05518199917358477,0.21056684572330114,44.7
0.02553384041888427,0.011032342864530587,0.01613911094830744,0.16078777823267038,0.0600961020491715,0.11351246525458424,57.3
0.019337259382965634,0.0129208051331634,0.020919398787026457,0.16014766634437902,0.018018809879581613,0.11997890480794586,61.6
0.025545114496852477,0.026639905118146155,0.0573852750661436,0.17981935954748654,0.028008393394763253,0.15427424505063406,49.5
0.013965998827545777,0.011655574330149316,0.05803648401669023,0.1329356184696024,0.02506982999413773,0.10683127004379461,46.1
0.019891788669637173,0.009548058561425843,0.017982176957352006,0.14290260980267347,0.013049013367281986,0.14258434118395927,51.2
0.03971945547086184,0.027518690792197355,0.0786596205830066,0.18569028078805738,0.052480335094854245,0.21111462874120254,45.2
0.012456941440358887,0.01353841224064728,0.018985820716173996,0.11896178803172314,0.023231594969158054,0.0722582712488985,43.2
0.05058008896225982,0.03200807080295318,0.08185445040583299,0.21731554088136837,0.06397028477094512,0.23464942449672124,43.5
0.0023993089990082856,0.004350746984868358,0.030679164400652614,0.1191016987107713,0.015995393326721903,0.022073642790876227,56.7
0.035168195718654434,0.030389908256880736,0.06135321100917431,0.2261085626911315,0.058486238532110095,0.2639525993883792,34.6
0.04482982874485151,0.026707132018209408,0.08352482115759809,0.21862128766529373,0.05469325818339475,0.22623021894645567,50.3
0.01367823182794784,0.011565161281173108,0.025243393109120948,0.09511653796790685,0.03434803264623086,0.07485091507300021,53.0
0.05214529806353626,0.014681685862549044,0.009619035565118339,0.15187950892292115,0.04746234653841286,0.14643715985318315,65.2
0.040424778761061944,0.021061946902654866,0.17015929203539823,0.2136283185840708,0.04927433628318584,0.21026548672566372,43.2
0.059734513274336286,0.03692988427501702,0.23859768550034036,0.2353641933287951,0.057862491490810075,0.224642614023145,41.2
0.0005089058524173028,0.0005816066884769174,0.07415485278080698,0.013013449654671029,0.0056706652126499455,0.015557978916757543,49.1
0.05095683133066311,0.02401895337574282,0.07557789470928558,0.15199350768344722,0.0394382051886175,0.1428178748134768,59.2
0.011752360965372508,0.005246589716684155,0.02224554039874082,0.1049317943336831,0.019307450157397692,0.1664218258132214,50.0
0.01361538559879997,0.014650921968286166,0.11343597785741985,0.08731318796050473,0.020723511789347185,0.07858144301780015,46.2
0.01142816581487791,0.009653605905735378,0.035065303804656445,0.06154173764906303,0.008375922771152754,0.059554230550823394,45.2
0.03620234709487972,0.03472386213127714,0.1734242327792437,0.173968397383903,0.043687177223117754,0.17115516905038142,48.6
0.03026693378093021,0.02225350587470897,0.08673994260652985,0.18035627267312795,0.03513996426444312,0.1723428447669067,44.0
0.047953803665578706,0.034145116746171225,0.09666080843585237,0.20085362791865427,0.03288978157167964,0.18729600803414512,48.1
0.001365324401077696,0.0037500910216267387,0.0988858952887206,0.052046166169081774,0.005552319231049297,0.01545547222019952,35.6
0.029607227913658187,0.0317619929686614,0.1207953729255661,0.1737874721203644,0.03965523759119949,0.17709900578384305,48.2
0.002728202796407866,0.0018945852752832405,0.026258951915425714,0.06559054223030579,0.007047857224053654,0.036110795346898567,34.0
0.013125713353986629,0.010679928256970488,0.042149029838578184,0.11764226316647644,0.013370291863688244,0.07916191097342247,53.9
0.04107271531063003,0.041949935774930294,0.09965851060496883,0.2063974435289326,0.04668066042169241,0.20971834957235502,47.9
0.04524056023284433,0.026058250151387886,0.09440743851698474,0.21512706815384916,0.05113980427011505,0.24063836852694703,50.5
0.031232161787490827,0.006849873603522792,0.028051863328712387,0.06996656609312567,0.022996004240397945,0.08260621381391177,80.5
0.02822061590256461,0.016998382678152953,0.08017295441792917,0.18094200745948444,0.04360167673367,0.18605802554708387,41.7
0.009886624375759212,0.014239438520718045,0.02112295856390876,0.11820083682008369,0.01754622756107437,0.07703468754217843,48.6
0.01601325234676974,0.02171912387263022,0.09341063868949015,0.1534143198969262,0.021258972943125346,0.08660040493281797,55.2
0.0714715920497892,0.057083584286957104,0.14749380981061366,0.24067010194293872,0.0886033594325102,0.2397109014254166,42.1
0.031287939227860835,0.021644871483575565,0.06403274480557772,0.1613306045995352,0.043601928613548856,0.15123660203267544,51.5
0.0034126267188597814,0.0030111412225233363,0.06778413463146978,0.05018568704205561,0.004516711833785004,0.0760480444310616,60.5
0.008139951129165305,0.008902585173771614,0.08946164262034832,0.07291715304041961,0.010801388305240385,0.10521237023548272,55.2
0.07313988715639679,0.07581274261837924,0.1064417206333324,0.2118133726155072,0.08076933766919592,0.15430760536238733,41.1
0.04414614887660613,0.036728638767257675,0.10932452803100998,0.19304668245878495,0.04455291556002201,0.18421745268346373,47.8
0.030921077996684275,0.00936885530323476,0.015152099317577206,0.14234491267301538,0.03473801904615029,0.10537070594131935,77.9
0.01016340795315009,0.009521110796259563,0.016888637007650892,0.09989609898932653,0.012298101445168602,0.06797015207329744,34.5
0.003222064699059157,0.0025132104652661426,0.044851140610903464,0.04059801520814538,0.00799072045366671,0.03647377239334966,27.6
0.040121516865702915,0.023046302116069558,0.1690236748376283,0.1786088413995391,0.06536769327467001,0.204064529645925,54.7
0.013783436514425885,0.01343301016236421,0.01483471557061091,0.14367480434528676,0.016470038546898727,0.1379511739282794,53.3
0.025803489439853076,0.013774104683195593,0.07493112947658402,0.18980716253443528,0.023599632690541782,0.14683195592286502,55.6
0.0462793147851875,0.04998634252936356,0.08951496468568307,0.2054083583720295,0.044757482342841534,0.20369141920630585,47.8
0.04144269533499712,0.02123728162795162,0.11204165866769053,0.20018237665578806,0.04105874448070647,0.19303129199462468,47.3
0.02079722703639515,0.018630849220103985,0.02729636048526863,0.17504332755632582,0.026429809358752165,0.15554592720970536,49.9
0.0718675962522547,0.06654113868580121,0.2891780179018733,0.23584276206793212,0.07274403035289195,0.22333237208302942,41.4
0.027050802727072797,0.02287222344402903,0.02067297118979547,0.1200791730811524,0.01781394325929184,0.0961073235100066,51.6
0.03524131842260153,0.03281341965862272,0.03847851677457328,0.1837110064743967,0.02950264861683343,0.15700412007062978,57.0
0.01964902454961262,0.01596191542985158,0.026743209185102212,0.12806870157752265,0.027349948660505927,0.1773546158872398,52.4
0.0015157177858062373,0.0014949545284664257,0.1010132469581828,0.059839707653336655,0.009696441177691957,0.009737967692371579,49.3
0.023535829006646598,0.013959877977332875,0.015495262530556173,0.17398331279419788,0.043859471908523406,0.08392088729065234,54.5
0.004251242440572421,0.004850008981498114,0.039159331776540324,0.0552062750733489,0.006035566732530986,0.05446380456260104,42.0
0.04464004003786189,0.042050634839467756,0.1664617627539086,0.231425369643032,0.06311403174741331,0.2370284943370361,44.0
0.011648869782277077,0.005685757869920954,0.1725142143946748,0.1585078352516988,0.015947857440022188,0.1433920399389821,53.2
0.04498802805886104,0.016447882951715176,0.02714442131607128,0.1798919517272082,0.07394929672365873,0.17369541937890293,56.7
0.005601577909270217,0.0065220249835634455,0.04044707429322814,0.06869165023011177,0.008205128205128205,0.05370151216305062,47.8
0.11675469711841654,0.12227818726237158,0.30750297526926396,0.25755155616100056,0.1120108185590593,0.25431558875571675,36.4
0.05065327613104524,0.03558892355694228,0.1515941887675507,0.20975526521060842,0.06184184867394696,0.2107059282371295,45.0
0.034156161309484526,0.017655600290409874,0.13144346907794865,0.1827602138472708,0.03224209623127186,0.18513629463401757,47.1
0.0446256038647343,0.021678743961352658,0.09051932367149758,0.21660628019323672,0.07059178743961353,0.20259661835748793,60.0
0.037231384307846074,0.02717391304347826,0.1335582208895552,0.20214892553723138,0.035919540229885055,0.16104447776111944,52.6
0.02772989359805029,0.02133983237234738,0.1412054924805326,0.1742554835641681,0.04388337395232717,0.1738245259466207,41.3
0.04436116569931295,0.029751839495452678,0.033986868363725,0.18791036363359384,0.056152217296589126,0.1908505095745167,47.5
0.0566115249780894,0.03974035933391762,0.09350350569675724,0.21466914986853639,0.06135882267017236,0.21595639789658194,48.6
0.0217947126722105,0.027603326300111704,0.02184435894253444,0.1398287203673824,0.027032394191386373,0.10259401762442596,49.8
0.014084507042253521,0.010629816635663035,0.04716981132075472,0.17804942864735585,0.012490034546904066,0.1287536539994685,50.2
0.007669759548630243,0.0024463888215458533,0.010865492693892843,0.10662728935710665,0.03184713375796178,0.02792409582791528,43.0
0.00018446294929904078,0.000895962896595341,0.04798671866765047,0.06914725413724043,0.002503425740486982,0.008617054917255191,33.6
0.00035377358490566035,0.0012971698113207546,0.0023584905660377358,0.05990566037735849,0.010141509433962264,0.00955188679245283,40.0
0.031097741812481466,0.018302758123967294,0.09253061051561243,0.15633605897555394,0.046900817692666186,0.1530313943142821,52.7
0.006932173440260976,0.005640886230800598,0.12722577137420144,0.06605953513660459,0.0232431697702868,0.07897240723120837,44.3
0.022261867825007758,0.009773502947564381,0.09998448650325784,0.11371393112007447,0.03917157927396835,0.13814768848898543,54.2
0.0234189253447456,0.007608178792201617,0.014859724203518783,0.14990489776509747,0.05777460770328103,0.10936757013789825,71.4
0.002149826360178601,0.001819083843228047,0.1833967256490822,0.0682983297502894,0.005457251529684141,0.044484868529849515,37.2
0.0006049606775559589,0.0012099213551119178,0.018753781004234724,0.0729985884250857,0.017342206089937487,0.010889292196007259,37.4
0.013441483198146002,0.0037079953650057938,0.0027809965237543454,0.07995365005793743,0.04727694090382387,0.0776361529548088,72.7
0.0033264510208763478,0.0022941041523285156,0.0010323468685478321,0.1321403991741225,0.012502867630190411,0.05838495067676072,41.2
0.03900686469493809,0.027779559889651632,0.052351318406364276,0.20902033746070442,0.05369859498299865,0.21370372746519536,54.5
0.03802281368821293,0.030696466660484097,0.16961884447741815,0.21153667810442364,0.04349438931651674,0.2081980895854586,46.4
0.031911770872646454,0.021931479850714974,0.10655428355768021,0.16664569966872142,0.035853566486350484,0.1694552773933828,51.5
0.19617355654253502,0.07687051588657329,0.44051930304065595,0.26962760505637173,0.206627946703109,0.2780321147933037,35.9
0.23929819173033362,0.11218182516220677,0.4652743118209391,0.2893231466195723,0.2254386301685415,0.30993972434445427,24.3
0.22493224932249323,0.10192058442323554,0.2953929539295393,0.28148933663249676,0.22375397667020147,0.30858960763520676,20.0
0.17343082484390404,0.06654617154124219,0.5470341767992113,0.27119618797239564,0.138268156424581,0.2797403877752218,28.8
0.2054190779136167,0.08048135515272295,0.23749664661020198,0.27976852029279886,0.23159468056566895,0.28206798758287666,37.4
0.25331496469777853,0.06423282245565697,0.23075598415705184,0.3113483726536938,0.264680557947305,0.32994661615291887,11.3
0.07548661800486618,0.029197080291970802,0.0666058394160584,0.1391727493917275,0.09787104622871046,0.12493917274939173,30.9
0.015794143744454304,0.007630878438331854,0.07116237799467613,0.06619343389529725,0.028305235137533274,0.06299911268855368,27.4
0.10967410389276691,0.049291250910025265,0.16346195023767718,0.23061110873196008,0.13810971692861118,0.20641514282043597,44.3
0.2054799968185795,0.0737294201861131,0.2940427901057822,0.2905829953074048,0.23816909249980117,0.29742304939155334,40.2
0.2254388977555102,0.10852744499888886,0.43932200650518194,0.28903614214428575,0.2234994646356492,0.30618800379805655,25.6
0.0883766794034266,0.02834956243066683,0.05152224824355972,0.1541969678294096,0.11413780352520646,0.14408973252804141,29.9
0.20347016504443505,0.08912399492170969,0.4166737198476513,0.2830300465509945,0.24697418535759627,0.28709267879813793,29.1
0.21189773844641102,0.06293018682399214,0.09783677482792527,0.2861356932153392,0.24336283185840707,0.316125860373648,22.7
0.2731707317073171,0.044715447154471545,0.07723577235772358,0.2788617886178862,0.27479674796747966,0.33983739837398375,23.0
0.24811015118790497,0.09476241900647948,0.1773758099352052,0.2894168466522678,0.2373110151187905,0.30561555075593955,14.4
0.23286351708942749,0.12546086648434993,0.49279775019652566,0.29662640197522117,0.24302749144698235,0.30252770734839846,23.5
0.24318493822318102,0.06707197489703863,0.32928025102961367,0.30025495195136304,0.2727985879584232,0.3124141988625221,25.9
0.2554267261329631,0.17599613511732223,0.5888304464024811,0.3041088907232151,0.23509983213782187,0.3146818617131327,14.8
0.05609128897460624,0.03487624558019929,0.05769848923175828,0.1528447444551591,0.09852137576342013,0.1679524268723883,39.3
0.23108048848550888,0.13086521467582687,0.6126732489070204,0.2977555712064635,0.22100115610008902,0.30925677381632627,20.4
0.31555374592833874,0.057003257328990226,0.03908794788273615,0.2927524429967427,0.3000814332247557,0.375814332247557,34.5
0.1310096153846154,0.053335336538461536,0.0967548076923077,0.25180288461538464,0.20643028846153846,0.248046875,29.8
0.2616723819572672,0.08124505407544183,0.12318649432867318,0.3004484304932735,0.26958586125032974,0.33289369559482984,20.5
0.28378185960415775,0.0946888793962694,0.3223693578242916,0.3313398832407803,0.2787982343727752,0.3522711092125872,29.7
0.29044117647058826,0.0625,0.1895424836601307,0.3112745098039216,0.28145424836601307,0.36233660130718953,21.4
0.05512156237544839,0.03931845356715823,0.14832602630530092,0.15966520526106018,0.08674770825029893,0.10862893583100837,40.9
0.2303516639131461,0.06537644559830068,0.44866650932263397,0.290299740382346,0.23389190464951617,0.3105971206042011,19.2
0.036445341885417905,0.01874727798234153,0.03858336302807142,0.1365166092568397,0.07770123134180623,0.09189531614997823,50.3
0.060029282576866766,0.035505124450951685,0.06454367984382625,0.19143484626647145,0.10932162030258663,0.16617862371888725,42.1
0.20869393623319143,0.06923575677275674,0.2362078200321371,0.2899670171679869,0.22470611450962705,0.2947030135596087,35.7
0.21311995336956335,0.1323481510688999,0.50461161303595,0.2731052099226826,0.1916819529924054,0.2849942569131337,28.9
0.2342233009708738,0.04975728155339806,0.03762135922330097,0.27427184466019416,0.24150485436893204,0.32524271844660196,35.2
0.2908006158583526,0.0848729792147806,0.27713625866050806,0.33352578906851427,0.3098537336412625,0.3666281755196305,26.8
0.20499772830531576,0.04189004997728305,0.1534756928668787,0.2640617900954112,0.24234438891412993,0.2727850976828714,32.4
